ent_num,query,region,country
8251,"Calle Nicolas de Rivera 610, Dpto. 702",Lima,Peru
8248,c/o CONTINENTE MOVIL Y SERVICIOS S.R.L.,Callao,Peru
8248,"La Ladera MZ. J LT. 14, Las Vinas",Lima,Peru
11387,-0- ,"Kibua, North Kivu","Congo, Democratic Republic of the"
11388,-0- ,Paris,France
11388,-0- ,Thiais,France
11389,"Peti, Walikale, Masisi Border",-0- ,"Congo, Democratic Republic of the"
11390,-0- ,"Mwenga, South Kivu Province","Congo, Democratic Republic of the"
11391,"Kalonge, Masisi",North Kivu,"Congo, Democratic Republic of the"
11391,-0- ,Kibua,"Congo, Democratic Republic of the"
4632,213 Ferdowsi Avenue,Tehran 11365,Iran
4642,5 Lothbury,London EC2R 7HD,United Kingdom
4642,"PO Box 15175/584, 6th Floor, Sadaf Bldg, 1137 Vali Asr Ave",Tehran 15119-43885,Iran
11438,-0- ,-0- ,Mexico
11439,-0- ,-0- ,Mexico
11440,-0- ,-0- ,Mexico
11441,"Khalaj Road, End of Seyedi Street",Mashad,Iran
11441,P.O. Box 91735-549,Mashad,Iran
11442,"Km 4 of Khalaj Road, End of Seyedi Street",Mashad,Iran
11442,P.O. Box 91735-549,Mashad,Iran
11442,"3rd Km of Khalaj Road, Seyyedi Street",Mashad 91638,Iran
11442,"Khalaj Rd., End of Seyyedi Alley",Mashad,Iran
11442,"Moqan St., Pasdaran St., Pasdaran Cross Rd.",Tehran,Iran
11443,"Amin Industrial Estate, Khalage Rd., Seyedi District",Mashad,Iran
11443,"Kaveh Complex, Khalaj Rd., Seyedi St.",Mashad,Iran
11443,P.O. Box 91735-549,Mashad,Iran
11444,"Pasdaran Avenue, Next To Telecommunication Industry",Tehran 16588,Iran
11444,Postal Box 89195/878,Yazd,Iran
11444,P.O. Box 89195-678,Yazd,Iran
11444,Km 5 of Taft Road,Yazd,Iran
11445,"Next To Nirou Battery Mfg. Co, Shahid Babaii Expressway, Nobonyad Square",Tehran,Iran
11445,"Pasdaran St., P.O. Box 16765",Tehran 1835,Iran
11445,Babaei Highway - Next to Niru M.F.G,Tehran,Iran
11446,"End of Pasdaran Avenue, Nobonyad Square, P.O. Box 19575-361",Tehran 16489,Iran
11446,"Next to Babee Exp. Way, Nobonyad Sq., P.O. Box 19575-361",Tehran,Iran
9749,No. 10 Zhongshan Road,Dalian,China
9749,"No. 08 F25, Yuexiu Mansion, Xigang District",Dalian,China
11447,-0- ,-0- ,China
11447,"c/o LIMMT ECONOMIC AND TRADE COMPANY, LTD., 2501-2508 Yuexiu Mansion, No. 82 Xinkai Road, Dalian, Liaoning 116011",-0- ,China
9749,"No. 100 Zhongshan Road, Dalian",-0- ,China
10368,"PO Box 15745-631, Bank Saderat Tower, 43 Somayeh Avenue",Tehran,Iran
10368,16 rue de la Paix,Paris 75002,France
10368,"Postfach 160151, Friedenstr 4, D-60311",Frankfurt am Main,Germany
10368,"PO Box 4308, 25-29 Venizelou St","Athens, Attica GR 105 64",Greece
10368,"3rd Floor, Aliktisad Bldg, Ras El Ein Street Baalbak",Baalbak,Lebanon
10368,"Saida Branch, Sida Riad Elsoleh St, Martyrs Sq",Saida,Lebanon
10368,"Borj Albarajneh Branch - 20 Alholom Bldg, Sahat Mreijeh, Kafaat St",Beirut,Lebanon
10368,"1st Floor, Alrose Bldg, Verdun - Rashid Karame St",Beirut,Lebanon
10368,PO Box 5126,Beirut,Lebanon
10368,"3rd Floor, Mteco Centre, Mar Elias, Facing Al Hellow Barrak, POB 5126",Beirut,Lebanon
10368,"Alghobeiri Branch - Aljawhara Bldg, Ghobeiry Blvd",Beirut,Lebanon
10368,PO Box 1269,Muscat 112,Oman
10368,"PO Box 4425, Salwa Rd",Doha,Qatar
10368,PO Box 2256,Doha,Qatar
10368,"2nd Floor, No 181 Makhtoomgholi Ave",Ashgabat,Turkmenistan
10368,PO Box 700,Abu Dhabi,United Arab Emirates
10368,"PO Box 16, Liwara Street",Ajman,United Arab Emirates
10368,"PO Box 1140, Al-Am Road, Al-Ein, Al Ain",Abu Dhabi,United Arab Emirates
10368,"Bur Dubai, Khaled Bin Al Walid St",Dubai City,United Arab Emirates
10368,Sheikh Zayed Rd,Dubai City,United Arab Emirates
10368,"PO Box 4182, Almaktoum Rd",Dubai City,United Arab Emirates
10368,"PO Box 4182, Murshid Bazar Branch",Dubai City,United Arab Emirates
10368,"PO Box 316, Bank Saderat Bldg, Alaroda St, Borj Ave",Sharjah,United Arab Emirates
10368,"Ground Floor Business Room, Building Banke Khoon Road",Harat,Afghanistan
10368,"No. 56, Opposite of Security Department, Toraboz Khan Str.",Kabul,Afghanistan
10368,5 Lothbury,London EC2R 7HD,United Kingdom
10368,"Postfach 112227, Deichstrasse 11, 20459",Hamburg,Germany
11459,"1260/108, Block N0.6-B, Kausar Colony, Model Town-B","Bahawalpur, Punjab Province",Pakistan
11459,Lahore City,"Lahore District, Punjab Province",Pakistan
11460,-0- ,Islamabad,Pakistan
11460,-0- ,Muzaffarabad,Pakistan
11460,-0- ,Bahawalpur,Pakistan
11461,Al Fardoussi Street,Tehran,Iran
11461,-0- ,"Al Maaqal, Al Basrah",Iraq
11461,Velayat Faqih Base,"Kenesht Mountain Pass, Northwest of Kermanshah",Iran
11461,-0- ,Mehran,Iran
11462,-0- ,-0- ,Iraq
11462,-0- ,Najaf,Iraq
11490,Carrera 30 No. 74-45,Bogota,Colombia
11490,Carrera 6A No. 22-46 Int. 110,Medellin,Colombia
11490,Carrera 66A No. 3-50 Int. 69,Medellin,Colombia
11489,Correg. San Cristobal Vereda El Llano,Medellin,Colombia
11488,Calle 16 No. 41-210 of. 802,Medellin,Colombia
11487,"Calle Enrique Wallon 424 Alts. Hab. 13, Rincon del Bosque y Presidente Mazarik, Colonia Polanco","Mexico City, Distrito Federal 11560",Mexico
11487,-0- ,"Naucalpan de Juarez, Estado de Mexico",Mexico
11486,Calle 16 No. 41-210 of. 801,Medellin,Colombia
11485,"PH Centro Comercial Los Pueblos Albrook, Local 47-D",Panama City,Panama
11484,-0- ,-0- ,Panama
11483,"Calle 3 Hangar 22 al 29, Aeropuerto Internacional Toluca","Toluca, Estado de Mexico C.P. 50500",Mexico
11483,"Hangar D-2 y D-3, Puerta 2, Aviacion General, Aeropuerto Internacional de Toluca","Toluca, Estado de Mexico",Mexico
11482,Calle 16 No. 41-210 of. 801,Medellin,Colombia
11481,Calle 16 No. 41-210 of. 801,Medellin,Colombia
11480,Carretera Las Palmas cruce Aeropuerto Km. 3,"Rionegro, Antioquia",Colombia
11479,Calle 4 No. 65F-41 Hangar 70A,Medellin,Colombia
11478,Calle 16 No. 41-210 of. 801,Medellin,Colombia
11477,"Centro Comercial Interlomas Local U-16 P.A., Boulevard Interlomas 5, Colonia La Herradura","Huixquilucan, Estado de Mexico C.P. 52784",Mexico
11477,"Paseo de la Herradura No. 5 P.A. Loc. 16, Col. La Herradura","Huixquilucan, Estado de Mexico C.P. 52784",Mexico
11476,c/o ASES DE COMPETENCIA Y CIA. S.A.,Medellin,Colombia
11476,c/o CONSTRUCTORA GUADALEST S.A.,Medellin,Colombia
11476,c/o FRANZUL S.A.,Medellin,Colombia
11476,c/o GRUPO GUADALEST S.A. DE C.V.,"Mexico City, Distrito Federal",Mexico
11476,c/o HIERROS DE JERUSALEM S.A.,Medellin,Colombia
11476,"Av. Hipolito Taine 253 2, Col. Chapultepec Morales, Miguel Hidalgo","Mexico City, Distrito Federal 11560",Mexico
11476,"Camino a San Mateo 41, edificio Mackenzie, la Cuspide departamento 1003, Colonia Lomas Verdes","Naucalpan de Juarez, Estado de Mexico",Mexico
11474,c/o FRANZUL S.A.,Medellin,Colombia
11474,c/o HIERROS DE JERUSALEM S.A.,Medellin,Colombia
11473,c/o ASES DE COMPETENCIA Y CIA. S.A.,Medellin,Colombia
11473,c/o FRANZUL S.A.,Medellin,Colombia
11473,c/o HIERROS DE JERUSALEM S.A.,Medellin,Colombia
11473,c/o TAXI AEREO ANTIOQUENO S.A.,Medellin,Colombia
11472,c/o AGROESPINAL S.A.,Medellin,Colombia
11472,c/o AGROGANADERA LOS SANTOS S.A.,Medellin,Colombia
11472,c/o ASES DE COMPETENCIA Y CIA. S.A.,Medellin,Colombia
11472,c/o FRANZUL S.A.,Medellin,Colombia
11472,c/o GRUPO FALCON S.A.,Medellin,Colombia
11472,c/o HIERROS DE JERUSALEM S.A.,Medellin,Colombia
11472,c/o LLANOTOUR LTDA.,"Rionegro, Antioquia",Colombia
11471,c/o GRUPO FALCON S.A.,Medellin,Colombia
11471,c/o LLANOTOUR LTDA.,"Rionegro, Antioquia",Colombia
11470,"c/o AERONAUTICA CONDOR DE PANAMA, S.A.",-0- ,Panama
11470,"c/o GRUPO FALCON DE PANAMA, S.A.",-0- ,Panama
11470,c/o GRUPO GUADALEST S.A. DE C.V.,"Mexico City, Distrito Federal",Mexico
11470,"C. Enrique Wallon 424 3, Col. Polanco, Miguel Hidalgo","Mexico City, Distrito Federal 11560",Mexico
11470,"C. Las Palmas L H5C D 1102 1000, Cond. Costaventura Y X, Fracc. Playa Diamante","Acapulco, Guerrero",Mexico
11469,"c/o AERONAUTICA CONDOR DE PANAMA, S.A.",-0- ,Panama
11469,c/o AGROESPINAL S.A.,Medellin,Colombia
11469,c/o AGROGANADERA LOS SANTOS S.A.,Medellin,Colombia
11469,c/o GRUPO FALCON S.A.,Medellin,Colombia
11468,c/o FRANZUL S.A.,Medellin,Colombia
11468,c/o HIERROS DE JERUSALEM S.A.,Medellin,Colombia
11468,c/o TAXI AEREO ANTIOQUENO S.A.,Medellin,Colombia
11467,c/o AGROESPINAL S.A.,Medellin,Colombia
11467,c/o AGROGANADERA LOS SANTOS S.A.,Medellin,Colombia
11467,c/o ASES DE COMPETENCIA Y CIA. S.A.,Medellin,Colombia
11467,c/o CONSTRUCTORA GUADALEST S.A.,Medellin,Colombia
11467,c/o FRANZUL S.A.,Medellin,Colombia
11467,c/o GRUPO FALCON S.A.,Medellin,Colombia
11467,c/o HIERROS DE JERUSALEM S.A.,Medellin,Colombia
11467,"Calle Hamburgo No. 214 dpto. 22-3, Colonia Juarez","Mexico City, Distrito Federal C.P. 06600",Mexico
11466,c/o AGROGANADERA LOS SANTOS S.A.,Medellin,Colombia
11466,c/o ASES DE COMPETENCIA Y CIA. S.A.,Medellin,Colombia
11466,c/o FRANZUL S.A.,Medellin,Colombia
11466,c/o HIERROS DE JERUSALEM S.A.,Medellin,Colombia
11466,c/o TAXI AEREO ANTIOQUENO S.A.,Medellin,Colombia
11464,c/o CONSULTORIA EN CAMBIOS FALCON S.A. DE C.V.,"Huixquilucan, Estado de Mexico",Mexico
11463,c/o AGROESPINAL S.A.,Medellin,Colombia
11463,c/o ASES DE COMPETENCIA Y CIA. S.A.,Medellin,Colombia
11463,c/o GRUPO FALCON S.A.,Medellin,Colombia
11463,Calle 50 No. 65-42 of. 205,Medellin,Colombia
11492,-0- ,Tal Hamis,Syria
11492,-0- ,"'Awinat Village, Rabi'ah District",Iraq
11492,-0- ,Tal Wardan,Iraq
11493,-0- ,Amman,Jordan
11493,-0- ,Khan Dari,Iraq
11493,Asas Village,Abu Ghurayb,Iraq
11493,-0- ,-0- ,Egypt
11496,-0- ,-0- ,Greece
11499,-0- ,Jiwani,Pakistan
11499,-0- ,Turbat,Pakistan
11499,-0- ,Gwadar,Pakistan
11500,"Calle Rio Orinoco, Ankara Building, Valle de Camoruco","Valencia, Carabobo",Venezuela
11500,-0- ,"Guacara, Carabobo",Venezuela
11500,-0- ,"Valencia, Carabobo",Venezuela
11500,-0- ,"Puerto Cabello, Carabobo",Venezuela
11500,-0- ,"Maracaibo, Zulia",Venezuela
11500,-0- ,Curacao,Netherlands Antilles
11501,-0- ,"Amalfi, Antioquia",Colombia
11502,-0- ,-0- ,Afghanistan
11502,-0- ,-0- ,Pakistan
11526,Via 40 No. 67-20/42,Barranquilla,Colombia
11525,Calle 71C No. 4N-19,Cali,Colombia
11516,"Calle San Uriel 690, Interior 10, Piso 4, Colonia Chapalita","Guadalajara, Jalisco",Mexico
11515,"Avenida Miguel Angel 18, Colonia Real Vallarta","Zapopan, Jalisco",Mexico
11515,"Calle del Menhir Sur 661-2, Colonia Altamira","Zapopan, Jalisco",Mexico
11510,"C. Las Palmas No. 2700 Int. 14, Colonia Atlas Colomos","Zapopan, Jalisco",Mexico
11510,"Paseo Lomas del Bosque No. 2700 Int. 14, Colonia Lomas del Bosque","Guadalajara, Jalisco",Mexico
11510,"Avenida Hidalgo 1890, Colonia Ladron de Guevara","Guadalajara, Jalisco",Mexico
11510,"Tarascos No. 3469-114, Fraccionamiento Monraz","Guadalajara, Jalisco",Mexico
11509,c/o HODWALKER Y LEAL Y CIA. S.C.A.,Barranquilla,Colombia
11509,c/o MARTIN HODWALKER M. & CIA. S. EN C.,Barranquilla,Colombia
11505,"C. Las Palmas No. 2700 Int. 14, Colonia Atlas Colomos","Zapopan, Jalisco",Mexico
11505,"Avenida Hidalgo 1890, Colonia Ladron de Guevara","Guadalajara, Jalisco",Mexico
11504,c/o CIMIENTOS LA TORRE S.A. DE C.V.,"Guadalajara, Jalisco",Mexico
11504,c/o CUMBRES SOLUCIONES INMOBILIARIAS S.A. DE C.V.,"Zapopan, Jalisco",Mexico
11504,"Calle Aurora y Andres, Benito Juarez",Quintana Roo,Mexico
11504,"Calle Boyero No. 3500, Torre 4, Dpto. 2, Fraccionamiento La Calma","Zapopan, Jalisco",Mexico
10295,c/o HODWALKER Y LEAL Y CIA. S.C.A.,Barranquilla,Colombia
10270,c/o CORDES CIA. LIMITADA,Cali,Colombia
11531,-0- ,-0- ,Mexico
11531,"Andador 2 o 20, No. 13, Fraccionamiento Los Sauces","Matamoros, Tamaulipas",Mexico
11531,"Playa Mocamba y Playa Encantada No. 14, Colonia Playa Sol","Matamoros, Tamaulipas",Mexico
11531,"Calle Sierra Nevada No. 633, Fraccionamiento Fuentes, Seccion Lomas","Reynosa, Tamaulipas",Mexico
11530,"Calle Maples Y Abeto, Fraccionamiento Las Arboleras","Matamoros, Tamaulipas",Mexico
11530,"Calle Cerro de Tepeyac No. 33, Colonia Lucio Blanco","Matamoros, Tamaulipas",Mexico
11529,"Mariano Zavala 51, Seccion 16","Matamoros, Tamaulipas",Mexico
11529,-0- ,"Ciudad Miguel Aleman, Tamaulipas",Mexico
11528,Calle Veracruz 825,"Nuevo Laredo, Tamaulipas",Mexico
11528,Calle Mina No. 6111,"Nuevo Laredo, Tamaulipas",Mexico
11528,"Calle Nayarit 3404, en la esquina de Nayarit y Ocampo","Nuevo Laredo, Tamaulipas",Mexico
11528,Calle 15 de Septiembre y Leandro Valle,"Nuevo Laredo, Tamaulipas",Mexico
11528,"Avenida Tecnologico 17, entre Calle Pedro Perezo Ibarra y Fraccionamiento Tecnologica","Nuevo Laredo, Tamaulipas",Mexico
11528,"Amapola 3003, Col.  Primavera","Nuevo Laredo, Tamaulipas",Mexico
11528,Rancho Soledad,"Anahuac, Nuevo Leon",Mexico
11528,Rancho Rancherias,"Anahuac, Nuevo Leon",Mexico
11528,-0- ,"Reynosa, Tamaulipas",Mexico
11532,-0- ,Pyongyang,"Korea, North"
11375,Mansehra District,Northwest Frontier Province,Pakistan
11533,Sanaee St.,Kish Island,Iran
11560,Carrera 65 No. 34-35,Medellin,Colombia
11558,Carrera 42 No. 40CSur-18,"Envigado, Antioquia",Colombia
11557,"20 Calle No. 16-36, Proyecto 4-4, Zona 6",Guatemala,Guatemala
11556,"Carrera 50A No. 83-165, Oficina 402",Medellin,Colombia
11555,"Cra. 50A # 83-165, Ofc. 402",Medellin,Colombia
11554,c/o FLOREZ HERMANOS LTDA.,Medellin,Colombia
11554,c/o CANALES VENECIA LTDA.,"Envigado, Antioquia",Colombia
11554,Calle 4 Sur No. 43B-60,Medellin,Colombia
11552,"Transversal 24 No. 87-15, Apto. 7000",Bogota,Colombia
11551,-0- ,-0- ,Colombia
11550,Mz 1 cs 12 B. Santiago Londono,-0- ,Colombia
11548,c/o CANALES VENECIA LTDA.,"Envigado, Antioquia",Colombia
11548,c/o FLOREZ HERMANOS LTDA.,Medellin,Colombia
11548,c/o INVERSIONES FLOREZ Y FLOREZ Y CIA S.C.A.,Medellin,Colombia
11547,c/o CANALES VENECIA LTDA.,"Envigado, Antioquia",Colombia
11546,c/o VARIEDADES HARB SPORT,Medellin,Colombia
11546,c/o COMERCIAL JINAN S.A.,Guatemala,Guatemala
11546,c/o ALMACEN FUTURO NO. 1,Medellin,Colombia
11546,"Carerra 50 A, No 76-s-169, Torre 3, Apto. 319",Medellin,Colombia
11545,B. Centro Not El Dovio Valle DRM,-0- ,Colombia
11543,-0- ,-0- ,Colombia
11542,Cra 29 #9 B 64,Cali,Colombia
11541,Calle 3 sur No. 53-90,Medellin,Colombia
11540,"Calle 85 No. 12-10, Oficina 213 y/o Local 3",-0- ,Colombia
11539,-0- ,-0- ,Lebanon
11538,"Trsv 44, No. 45a - 19",-0- ,Colombia
11537,-0- ,-0- ,Colombia
11536,-0- ,-0- ,Colombia
11581,"Jungson-dong, Sungri Street, Central District",Pyongyang,"Korea, North"
11586,"Calle 100 No. 60-04, Ofc. 504",Bogota,Colombia
11585,"De la Iglesia Catolica de Parasito de Moravia, 650 metros al Este",San Jose,Costa Rica
11584,-0- ,"Arismendi, Nueva Esparta",Venezuela
11583,-0- ,Bogota,Colombia
11582,c/o CARILLANCA COLOMBIA Y CIA S EN CS,Bogota,Colombia
11582,c/o CARILLANCA S.A.,San Jose,Costa Rica
11582,c/o CARILLANCA C.A.,"Arismendi, Nueva Esparta",Venezuela
11582,c/o PARQUEADERO DE LA 25-13,Bogota,Colombia
11589,-0- ,"Miami, FL",United States
11588,-0- ,"Miami, FL",United States
11598,"Haeudong, Pyongchen District",Pyongyang,"Korea, North"
11599,-0- ,Pyongyang,"Korea, North"
11607,"No. 39, Sepahbod Gharani Avenue, Ferdousi Square",Tehran,Iran
11608,Tersteegen Strasse 10,Dusseldorf 40474,Germany
11609,"8th Floor, Shiba East Building, 2-3-9 Shiba, Minato-ku",Tokyo 105-0014,Japan
11610,"11b, Boulevard Joseph II",L-1840,Luxembourg
11611,Via Di Francia 3,Genoa 16149,Italy
11612,Georg-Glock-Str. 3,Dusseldorf 40474,Germany
11613,Tersteegenstr. 10,Dusseldorf 40474,Germany
11614,Tersteegenstr. 10,Dusseldorf 40474,Germany
11615,Tersteegenstrasse 10,Dusseldorf D 40474,Germany
11616,Josefstrasse 82,Nettetal 41334,Germany
11618,"No. 104, North Sheikh Bahaei Blvd., Molla Sadra Ave.",Tehran,Iran
11619,"No. 1339, Vali Nejad Alley, Vali-e-Asr St., Vanak Sq.",Tehran,Iran
11619,"INONU CAD. SUMER Sok., Zitas Bloklari C.2 Bloc D.H, Kozyatagi, Kadikoy",Istanbul,Turkey
11619,Topcu Ibrahim Sokak No: 13 D: 7 Icerenkoy-Kadikoy,Istanbul,Turkey
11619,"99-A, Maker Tower F, 9th Floor, Cuffe Parade, Colabe",Mumbai 400 005,India
11619,"No. 1014, Doosan We've Pavilion, 58, Soosong-Dong, Jongno-Gu",Seoul,"Korea, South"
11619,"Office No. 707, No. 10, Chao Waidajie, Chao Tang District",Beijing 100020,China
11620,"5th Floor NIOC House, 4, Victoria Street",London SW1H 0NE,United Kingdom
11621,Schottweg 3,Hamburg 22087,Germany
11622,"41, 1st Floor, International House, The Parade",St. Helier JE2 3QQ,Jersey
11622,"Ave. 54, Yimpash Business Center, No. 506, 507",Ashkhabad 744036,Turkmenistan
11622,"P.O. Box 261539, Jebel Ali",Dubai,United Arab Emirates
11622,"No. 21 End of 9th St, Gandi Ave",Tehran,Iran
11622,"21, Africa Boulevard",Tehran,Iran
11623,"78 Shenton Way, #08-02",079120,Singapore
11623,"78 Shenton Way, 26-02A Lippo Centre",079120,Singapore
11625,"1703, 17th Floor, Dubai World Trade Center Tower, Sheikh Zayed Road",Dubai,United Arab Emirates
11625,"Office No. 99-A, Maker Tower 'F' 9th Floor Cutte Pavade, Colabe",Mumbai 700005,India
11626,4 Victoria Street,London SW1H 0NE,United Kingdom
11627,"No. 4, Saba Blvd., Africa Blvd.",Tehran 19177,Iran
11627,P.O. Box 19395-6947,Tehran,Iran
11628,Koenigsallee 60 D,Dusseldorf 40212,Germany
11629,Koenigsallee 60 D,Dusseldorf 40212,Germany
11630,"7 Temasek Boulevard #07-02, Suntec Tower One",038987,Singapore
11631,107 Dr Fatemi Avenue,Tehran 14155/6363,Iran
11631,"Abdolaziz-Al-Masaeed Building, Sheikh Maktoom St., Deira, P.O. Box 2004",Dubai,United Arab Emirates
11631,"P.O. Box 1867, Al Ain",Abu Dhabi,United Arab Emirates
11631,P.O. Box 3281,Abu Dhabi,United Arab Emirates
11631,P.O. Box 1666,Sharjah,United Arab Emirates
11631,P.O. Box 849,Ras-Al-Khaimah,United Arab Emirates
11631,P.O. Box 417,Muscat 113,Oman
11631,P.O. Box 676,Salalah 211,Oman
11631,P.O. Box 995,Manama,Bahrain
11631,"Al-Lami Center, Ali-Bin-Abi Taleb St. Sharafia, P.O. Box 11210",Jeddah 21453,Saudi Arabia
11631,"Al Alia Center, Salaheddine Rd., Al Malaz, P.O. Box 21944",Riyadh 11485,Saudi Arabia
11631,"Al Rajhi Bldg., 3rd Floor, Suite 23, Dhahran St., P.O. Box 1305",Dammam 31431,Saudi Arabia
11632,4/5 Fenchurch Buildings,London EC3M 5HN,United Kingdom
11633,"No. 35, Farhang Blvd., Saadat Abad",Tehran,Iran
11633,"Calle La Guairita, Centro Profesional Eurobuilding, Piso 8, Oficina 8E, Chuao",Caracas 1060,Venezuela
11634,P.O. Box 72146,Dubai,United Arab Emirates
11635,47 Queen Anne Street,London W1G 9JG,United Kingdom
11636,"NIOC House, 4 Victoria Street, Westminster",London SW1H 0NE,United Kingdom
11637,"C/O Kala Limited, N.I.O.C. House, 4 Victoria Street",London SW1H 0NE,United Kingdom
11638,"Riverside House, Riverside Drive",Aberdeen AB11 7LH,United Kingdom
11639,"NIOC House, 4 Victoria Street",London SW1H 0NE,United Kingdom
11640,47 Queen Anne Street,London W1G 9JG,United Kingdom
11641,"41, 1st Floor, International House, The Parade",St. Helier JE2 3QQ,Jersey
11641,"National Iranian Oil Company - PEDCO, P.O. Box 2965, Al Bathaa Tower, 9th Floor, Apt. 905, Al Buhaira Corniche",Sharjah,United Arab Emirates
11641,P.O. Box 15875-6731,Tehran,Iran
11641,"No. 22, 7th Lane, Khalid Eslamboli Street, Shahid Beheshti Avenue",Tehran,Iran
11641,"No. 102, Next to Shahid Amir Soheil Tabrizian Alley, Shahid Dastgerdi (Ex Zafar) Street, Shariati Street",Tehran 19199/45111,Iran
11641,"Kish Harbour, Bazargan Ferdos Warehouses",Kish Island,Iran
11642,"41, 1st Floor, International House, The Parade",St. Helier JE2 3QQ,Jersey
11643,"Vali Asr Building, Jam e Jam Street, Vali Asr Avenue",Tehran 15815-3377,Iran
11644,P.O. Box 148,Arak 351138,Iran
11644,"Arak, Km 4 Tehran Road","Arak, Markazi Province",Iran
11644,"No. 1, Northern Kargar Street",Tehran 14136,Iran
11645,Winterhuder Weg 8,Hamburg 22085,Germany
11645,"Arak Machine Mfg. Bldg., 2nd Floor, opp. of College Economy, Northern Kargar Ave.",Tehran 14136,Iran
11640,"6th Floor NIOC Ho, 4 Victoria St",London SW1H 0NE,United Kingdom
11633,"P.O. Box 3136, Road Town",Tortola,"Virgin Islands, British"
11613,Georg-Glock-Str. 3,Dusseldorf 40474,Germany
11647,Tongan-dong,Pyongyang,"Korea, North"
11654,"Apt. 513, Calle Tampico, Colonia Cacho","Tijuana, Baja California",Mexico
11702,"Periferico Norte No. 3109, Colonia Tabachines","Zapopan, Jalisco C.P. 45188",Mexico
11701,"Aviacion No. 5250, Colonia Valle Real","Zapopan, Jalisco C.P. 45019",Mexico
11701,"Av. de la Aviacion #5250, Col. Palma Real","Zapopan, Jalisco",Mexico
11700,Avenida Chapalita No. 1015,"Zapopan, Jalisco",Mexico
11699,"c/o ESTETIC CARR DE OCCIDENTE, S.A. DE C.V.",Guadalajara,Mexico
11699,c/o ESTETICA CAR WASH S.A. DE C.V.,"Zapopan, Jalisco",Mexico
11699,"Calle Violetas No. 371, Colonia Las Bodegas","Zapopan, Jalisco",Mexico
11730,"General Victoriano Cepeda 2, Colonia Observatorio, Miguel Hidalgo","Mexico, Distrito Federal 11860",Mexico
11730,"Louisiana No. 24, Esq. Montana, Col. Napoles, Del. Benito Juarez","Mexico, Distrito Federal 03810",Mexico
11730,"Periferico Sur #102, Col. Observatorio, Del. Miguel Hidalgo","Mexico, Distrito Federal",Mexico
11730,-0- ,"Huixquilucan, Estado de Mexico",Mexico
11728,Prol. Central ote. S/N,"Tapachula, Chiapas 30700",Mexico
11728,"Octava Sur No. 122, Col. San Sebastian","Tapachula, Chiapas 30700",Mexico
11728,"Miramar No. 860-1, Zona Centro","Ensenada, Baja California 22800",Mexico
11728,-0- ,"Guadalajara, Jalisco",Mexico
11728,-0- ,"Hermosillo, Sonora",Mexico
11728,-0- ,"Culiacan, Sinaloa",Mexico
11726,-0- ,-0- ,Mexico
11725,-0- ,-0- ,Mexico
11724,-0- ,-0- ,Mexico
11723,"c/o ILC EXPORTACIONES, S. DE R.L. DE C.V.","Mexico, Distrito Federal",Mexico
11723,"Club de Golf No. 18, Casa No. 2, Conjunto Residencial Club Vista","La Atizapan de Zaragoza, Estado de Mexico",Mexico
11722,"c/o ILC EXPORTACIONES, S. DE R.L. DE C.V.","Mexico, Distrito Federal",Mexico
11722,-0- ,-0- ,Mexico
11717,"c/o ILC EXPORTACIONES, S. DE R.L. DE C.V.","Mexico, Distrito Federal",Mexico
11706,"c/o SERVICIO AEREO LEO LOPEZ, S.A. DE C.V.","Chihuahua, Chihuahua",Mexico
11706,Sabino #804,"Chihuahua, Chihuahua 31160",Mexico
11705,"c/o MOREXPRESS, S.A. DE C.V.","Tapachula, Chiapas",Mexico
10894,"Avenida Baralt, Esquina Maderero, Edificio Santa Isabel, PB, Local 1",Caracas,Venezuela
11737,-0- ,Eyl,Somalia
11737,-0- ,Garowe,Somalia
11738,-0- ,Eyl,Somalia
11738,-0- ,Garowe,Somalia
11739,12 Keren Street,Asmara,Eritrea
11739,Tegadelti Street,Asmara,Eritrea
11740,-0- ,"Galgala, Puntland",Somalia
11740,-0- ,Badhan,Somalia
11743,-0- ,-0- ,Somalia
11744,-0- ,-0- ,Somalia
11744,-0- ,-0- ,Eritrea
11745,-0- ,Mogadishu,Somalia
11747,-0- ,Mogadishu,Somalia
11747,Rinkeby,Stockholm,Sweden
11748,-0- ,Mogadishu,Somalia
11749,-0- ,-0- ,Iraq
11750,"13/F Yuhang Building No. 525, Sichuan Road (North)",Shanghai,China
11784,Calle 12 No. 12-58,Cali,Colombia
11783,"Avenida 6N No. 17-92, Of. 411-412",Cali,Colombia
11774,Calle 17N No. 9N-05,Cali,Colombia
11773,Avenida 6N No. 17-92 Of. 411-412,Cali,Colombia
11772,Calle 4 No. 35A-20 Of. 402,Cali,Colombia
11771,Calle 9 No. 4-50 Of. 301,Cali,Colombia
11768,c/o RESTAURANTE BAR PUNTA DEL ESTE,Cali,Colombia
11768,c/o SERVIAGRICOLA CIFUENTES E.U.,Cali,Colombia
11767,Carrera 2 Oeste No. 51-51,Cali,Colombia
11760,-0- ,Bogota,Colombia
